,id,dianpin_id,region,shop_name,category,category_name,avg_price_raw,avg_price,dianpin_num,rate_taste,rate_env,rate_service,address,telephone,task_id,sub_type,is_finished,status_range
12980,13260,23667722,闵行区,厨牛餐饮,210,快餐简餐,,-1,2,6.8,6.8,6.8,元江路,None,,快餐简餐,1,0
12981,13261,41004662,闵行区,隆江猪脚饭,210,快餐简餐,￥13/人,13,1,6.8,6.8,6.8,康华路山东水饺对面,None,,快餐简餐,1,0
12982,13262,17670583,老闵行,翻滚吧、炒饭,210,快餐简餐,,-1,1,6.8,6.8,6.8,江川东路791号,None,,快餐简餐,1,0
12983,13263,57841463,闵行区,咸肉菜饭骨头汤,210,快餐简餐,￥11/人,11,,6.7,6.7,6.7,疏影路1366号,15221118261,,快餐简餐,1,
12984,13264,67610454,南方商城,华味家,210,快餐简餐,,-1,2,7,7.2,6.6,报春路137号,None,,快餐简餐,1,0
12985,13265,15611709,闵行区,谢记快餐店,210,快餐简餐,,-1,,6.8,6.8,6.8,金闸公路2227号-临,None,,快餐简餐,1,
12986,13266,19216624,莘庄,米师傅便当,210,快餐简餐,￥16/人,16,5,6.7,6.7,6.8,秀文路(水清路),None,,快餐简餐,1,0
12987,13267,6236948,莘庄,万胜和,210,快餐简餐,￥19/人,19,19,6.7,6.6,6.7,西环路353号欣欣商场1楼(近中春路),02134316229,,快餐简餐,1,0
12988,13268,38109958,老闵行,北京水饺黄焖鸡米饭,210,快餐简餐,￥14/人,14,2,6.8,6.8,6.8,江川路1552号,18221092128,,快餐简餐,1,0
12989,13269,4738690,七宝,乐食汇,210,快餐简餐,,-1,10,6.7,6.6,6.6,七宝镇七莘路3155号(近新龙路),18818078218,,快餐简餐,1,0
12990,13270,9188585,浦江镇,林家粽子,210,快餐简餐,,-1,3,6.8,6.8,6.8,浦江镇召稼楼古镇阅波廊,None,,快餐简餐,1,0
12991,13271,17963749,七宝,特色咸肉菜饭骨头汤,210,快餐简餐,,-1,2,6.8,6.8,6.8,七莘路2934号,None,,快餐简餐,1,0
12992,13272,24683753,华漕,Wenna,210,快餐简餐,,-1,1,6.8,6.8,6.8,华漕镇繁兴路399弄2号大润发内,02157637381,,快餐简餐,1,0
12993,13273,19224605,虹梅路,家常小炒,210,快餐简餐,,-1,,6.8,6.8,6.8,吴中路789号,None,,快餐简餐,1,
12994,13274,19489808,闵行区,乌米饭,210,快餐简餐,,-1,3,6.8,6.8,6.8,七宝镇南大街上,None,,快餐简餐,1,0
12995,13275,66273065,闵行区,虹桥绿谷食堂,210,快餐简餐,,-1,1,6.8,6.8,6.8,None,-1,,快餐简餐,1,0
12996,13276,5346034,虹桥镇,好人居,210,快餐简餐,￥19/人,19,18,6.7,6.7,6.8,航东路(航北路口),None,,快餐简餐,1,0
12997,13277,45494137,闵行区,黄山菜饭,210,快餐简餐,￥13/人,13,,6.8,6.8,6.8,中环路(近平阳路),None,,快餐简餐,1,
12998,13278,3926290,虹梅路,无极限餐饮服务,210,快餐简餐,,-1,4,6.8,6.8,6.8,虹梅路2008号(近宜山路),02164955259,,快餐简餐,1,0
12999,13279,19218617,七宝,咸肉菜饭骨头汤,210,快餐简餐,￥11/人,11,,6.9,6.9,6.8,中春路联明路29号,15900468115,,快餐简餐,1,
13000,13280,15874768,老闵行,味多多美食城,210,快餐简餐,,-1,9,6.9,6.8,6.8,鑫都路2681号(近中春路),14721111197,,快餐简餐,1,0
13001,13281,43846481,闵行区,知味便当,210,快餐简餐,,-1,1,6.8,6.8,6.8,虹井路288号,13651965224,,快餐简餐,1,0
13002,13282,19343286,闵行区,subway,210,快餐简餐,￥25/人,25,,6.8,6.8,6.8,华侨城(浦江店)一楼123号,None,,快餐简餐,1,
13003,13283,17176896,七宝,面当家骨汤面,210,快餐简餐,￥30/人,30,,6.8,6.8,6.7,七宝老街青年路299号(天一浴场楼下，近民主路路口),02154340711,,快餐简餐,1,
13004,13284,16128828,闵行区,菜饭骨头汤,210,快餐简餐,￥11/人,11,3,6.8,6.5,6.6,光华路沙县小吃旁,None,,快餐简餐,1,0
13005,13285,19216904,七宝,7又7中式快餐,210,快餐简餐,,-1,1,6.8,6.8,6.8,七宝商业停车场,02164610679,,快餐简餐,1,0
13006,13286,21376804,南方商城,比比特馒头,210,快餐简餐,,-1,3,6.8,6.8,6.8,万源路(近平阳路),None,,快餐简餐,1,0
13007,13287,59247437,闵行区,欣荣便当,210,快餐简餐,,-1,1,7.1,7.1,7.1,漕宝路九星市场五号门程家塘36号,13621945872,,快餐简餐,1,0
13008,13288,10345082,莘庄,万胜和,210,快餐简餐,￥18/人,18,13,6.7,6.7,6.8,水清路288号(近庙泾路),13611916548,,快餐简餐,1,0
13009,13289,5281858,虹梅路,咸肉菜饭骨头煲,210,快餐简餐,,-1,2,7,6.8,6.9,虹梅路2538,None,,快餐简餐,1,0
13010,13290,13828079,老闵行,阿牛嫂木桶饭,210,快餐简餐,￥20/人,20,2,6.8,6.8,6.7,颛兴路405号(近繁安路),None,,快餐简餐,1,0
13011,13291,16142033,虹梅路,城隍庙小吃,210,快餐简餐,￥18/人,18,5,6.9,6.8,6.8,虹梅路2109号,13818108939,,快餐简餐,1,0
13012,13292,43649003,闵行区,品皖园包子,210,快餐简餐,,-1,1,6.8,6.8,6.8,浦江镇江园路400号八仙菜场一楼,18321870918,,快餐简餐,1,0
13013,13293,44031742,闵行区,walkway,210,快餐简餐,,-1,1,6.8,6.8,6.8,曹行村街北17,02164974908,,快餐简餐,1,0
13014,13294,24930903,闵行区,正味丰,210,快餐简餐,,-1,,6.8,6.8,6.8,古美路1430号(漕宝路),13122775757,,快餐简餐,1,
13015,13295,40314428,闵行区,兴宇餐厅,210,快餐简餐,,-1,,6.8,6.8,6.8,龙吴路5530弄127号108室,13761128638,,快餐简餐,1,
13016,13296,19228373,虹梅路,阳光餐厅,210,快餐简餐,,-1,4,6.8,6.8,6.7,虹梅路3338号,15026910572,,快餐简餐,1,0
13017,13297,57008054,闵行区,清美美食,210,快餐简餐,,-1,1,6.8,6.8,6.8,伟业路与澜沧路交叉口旁,None,,快餐简餐,1,0
13018,13298,56906399,闵行区,钰铃餐饮,210,快餐简餐,,-1,1,6.8,6.8,6.8,银亭路66号3楼D座,02154713058,,快餐简餐,1,0
13019,13299,8960482,虹梅路,康禄餐厅,210,快餐简餐,￥12/人,12,3,6.8,6.8,6.8,宜山路889号会所B1楼(近桂箐路),02160913992,,快餐简餐,1,0
13020,13300,3138718,老闵行,冰火岛,210,快餐简餐,￥11/人,11,4,6.9,6.9,6.8,银春路1459号(近华宁路),None,,快餐简餐,1,0
13021,13301,3003253,老闵行,四叶草食坊,210,快餐简餐,￥13/人,13,15,6.8,6.5,6.7,东川路500号华师大闵行校区河西商场2楼(近莲花南路),None,,快餐简餐,1,0
13022,13302,67863877,闵行区,木森美食广场,210,快餐简餐,,-1,1,6.8,6.8,6.8,吴中路与合川路交叉口东，麦当劳旁,None,,快餐简餐,1,0
13023,13303,44054791,闵行区,功夫煲仔,210,快餐简餐,￥16/人,16,1,6.8,6.8,6.8,曹建路与虹梅南路交叉口南,13918573844,,快餐简餐,1,0
13024,13304,14702977,浦江镇,宝哥农家小炒,210,快餐简餐,,-1,1,6.8,6.8,6.8,浦江镇竹园路45号(近三鲁路),13681758261,,快餐简餐,1,0
13025,13305,15858039,七宝,品承餐厅,210,快餐简餐,,-1,2,6.8,6.9,6.9,中春路7001号C栋门面房,None,,快餐简餐,1,0
13026,13306,23311070,闵行区,黄山菜饭,210,快餐简餐,￥13/人,13,6,6.8,6.7,6.7,莘朱路2076(近莘城菜市场),15900939356,,快餐简餐,1,0
13027,13307,21722100,莘庄,仲盛世界,210,快餐简餐,,-1,3,6.8,6.8,6.8,商城B1楼,None,,快餐简餐,1,0
13028,13308,44274131,闵行区,乾之味快餐,210,快餐简餐,,-1,1,6.8,6.8,6.8,莘浜路95号,None,,快餐简餐,1,0
13029,13309,4528985,七宝,老食坊,210,快餐简餐,￥17/人,17,6,7,6.9,6.8,七宝老街横沥路51号(七宝老街建设银行对面),None,,快餐简餐,1,0
13030,13310,19219032,闵行区,味之源,210,快餐简餐,,-1,2,6.8,6.8,6.8,曹联路200号,02124206082,,快餐简餐,1,0
13031,13311,19305877,七宝,尚食局,210,快餐简餐,,-1,,6.8,6.8,6.8,中春路7333号（莎海商务大厦西行200米路南,None,,快餐简餐,1,
13032,13312,17671398,莘庄,蜀香阁餐饮,210,快餐简餐,,-1,2,6.9,6.9,6.8,莘庄莘东路莘南路,None,,快餐简餐,1,0
13033,13313,17670674,老闵行,速晟快餐,210,快餐简餐,,-1,,6.8,6.8,6.8,东海学院对面,None,,快餐简餐,1,
13034,13314,43865613,闵行区,街景奶茶汉堡快餐,210,快餐简餐,,-1,1,6.8,6.8,6.8,交大校内四食堂一楼,None,,快餐简餐,1,0
13035,13315,5343010,虹梅路,长康食坊,210,快餐简餐,,-1,2,6.7,6.8,6.8,虹梅路2988号(近华光路),02124209809,,快餐简餐,1,0
13036,13316,27483774,吴泾,阿拉便当,210,快餐简餐,,-1,1,6.8,6.8,6.8,广南路780号,18521530956,,快餐简餐,1,0
13037,13317,41271198,闵行区,兰州牛肉面,210,快餐简餐,,-1,1,6.8,6.8,6.8,北沈路联华旁,None,,快餐简餐,1,0
13038,13318,19227916,莘庄,舌尖上的美食,210,快餐简餐,,-1,,6.8,6.8,6.8,莘庄镇莘松路958弄瀑布湾道,18221988418,,快餐简餐,1,
13039,13319,50576710,闵行区,扬州咸肉菜饭骨头汤,210,快餐简餐,,-1,1,6.8,6.8,6.8,梅陇西路1425号,13917543994,,快餐简餐,1,0
13040,13320,57412888,吴泾,尚果汇,210,快餐简餐,,-1,1,6.8,6.8,7.1,宝秀路684号(永平路步行街),None,,快餐简餐,1,0
13041,13321,22096950,闵行区,尚品坊,210,快餐简餐,,-1,1,6.8,6.8,6.8,虹梅路267号,13761425906,,快餐简餐,1,0
13042,13322,17956149,虹桥镇,胜利餐馆,210,快餐简餐,,-1,2,6.9,6.9,6.8,申滨路1051弄爱博二村,None,,快餐简餐,1,0
13043,13323,23559141,莘庄,自提柜-特色黄焖鸡,210,快餐简餐,,-1,,6.8,6.8,6.8,莘庄镇古美西路虹莘路828B号,18800330596,,快餐简餐,1,
13044,13324,16128802,虹梅路,正宗菜饭骨头汤,210,快餐简餐,￥11/人,11,,6.8,6.8,6.8,澄江路1314号奚中汽配城二期对面,15021512926,,快餐简餐,1,
13045,13325,18400925,南方商城,网上外卖,210,快餐简餐,,-1,1,6.8,6.8,6.8,沪闵路7688号莲花国际广场(莲花路地铁站),02164122272,,快餐简餐,1,0
13046,13326,58779441,闵行区,兰州牛肉面,210,快餐简餐,￥15/人,15,1,6.8,6.8,6.8,都市路4668号(近春申路),15601890943,,快餐简餐,1,0
13047,13327,45386636,闵行区,精品牛肉面,210,快餐简餐,￥13/人,13,,6.8,6.8,6.8,莲花南路185号,17701674386,,快餐简餐,1,
13048,13328,19228003,南方商城,滋味小厨,210,快餐简餐,,-1,1,6.8,6.8,6.8,古方路76号,13664488879,,快餐简餐,1,0
13049,13329,17671159,闵行区,汉唐,210,快餐简餐,￥11/人,11,39,6.5,6.3,6.4,闵行交大华联2楼203C(近永平路),02134201797,,快餐简餐,1,0
13050,13330,19215939,华漕,索格塔克餐馆,210,快餐简餐,,-1,1,6.8,6.8,6.8,金丰路458号,13764310042,,快餐简餐,1,0
13051,13331,20793955,莘庄,享食汇,210,快餐简餐,,-1,1,6.8,6.8,6.8,珠城路99弄,18651322418,,快餐简餐,1,0
13052,13332,15004862,南方商城,罗锦园快餐店,210,快餐简餐,,-1,1,6.8,6.8,6.8,罗锦路929号,15221429730,,快餐简餐,1,0
13053,13333,68786568,七宝,德比馒头专卖,210,快餐简餐,,-1,2,7.2,6.8,6.8,None,13681724889                     ,,快餐简餐,1,0
13054,13334,17453989,闵行区,亲源寿司,210,快餐简餐,,-1,1,6.8,6.8,6.8,三鲁公路3077号,None,,快餐简餐,1,0
13055,13335,63411845,七宝,中老年小娱小乐,210,快餐简餐,,-1,,6.8,6.8,6.8,联明路12号,None,,快餐简餐,1,
13056,13336,40015096,闵行区,新大众餐饮店,210,快餐简餐,,-1,1,6.8,6.8,6.8,沈杜公路与兴达路交叉口北50米,None,,快餐简餐,1,0
13057,13337,22029787,虹桥镇,小红车,210,快餐简餐,,-1,1,6.8,6.8,6.8,吴中路1189号8楼858室,4000183177,,快餐简餐,1,0
13058,13338,17670824,老闵行,奇迹香喷喷煲仔饭,210,快餐简餐,,-1,1,6.8,6.8,6.8,东川路811弄35号轩境宾馆旁,None,,快餐简餐,1,0
13059,13339,18222608,虹梅路,一七便当,210,快餐简餐,,-1,,6.8,6.8,6.8,虹梅路(近延安西路),18721741423,,快餐简餐,1,
13060,13340,16145169,南方商城,川湘满园,210,快餐简餐,,-1,1,6.8,6.8,6.8,梅陇西路1529临,13764736887,,快餐简餐,1,0
13061,13341,68958771,闵行区,张姐脆皮鸡,210,快餐简餐,,-1,1,6.8,6.8,6.8,三鲁公路2758号,None,,快餐简餐,1,0
13062,13342,21375618,老闵行,颛桥未来煮艺,210,快餐简餐,,-1,,6.8,6.8,6.8,颛桥,None,,快餐简餐,1,
13063,13343,58578926,闵行区,Visa之家,210,快餐简餐,,-1,,6.8,6.8,6.8,富都路与都市路交叉口(解放报业对面),02133060700,,快餐简餐,1,
13064,13344,19228099,华漕,二三五快餐,210,快餐简餐,,-1,1,6.8,6.8,6.8,繁兴路40号,18721622784,,快餐简餐,1,0
13065,13345,17879402,华漕,进哥膳食,210,快餐简餐,,-1,4,6.9,6.9,6.9,朱建路(近纪翟路),None,,快餐简餐,1,0
13066,13346,32672828,闵行区,苏沪里私房牛肉饭,210,快餐简餐,,-1,1,6.8,6.8,6.8,绿地蓝海,None,,快餐简餐,1,0
13067,13347,62529074,闵行区,家禾,210,快餐简餐,,-1,1,6.8,6.8,6.8,龙吴路5557附近,None,,快餐简餐,1,0
13068,13348,44247660,闵行区,风味居便当,210,快餐简餐,,-1,,6.8,6.8,6.8,曹行支路33弄,None,,快餐简餐,1,
13069,13349,22266201,闵行区,极美味,210,快餐简餐,,-1,,6.8,6.8,6.8,浦江镇江文路470号欧润发1楼北1号,13817376171,,快餐简餐,1,
13070,13350,40807401,闵行区,南陵小菜,210,快餐简餐,,-1,1,6.8,6.8,6.8,北翟路1556弄与许业路交叉口,15000912870,,快餐简餐,1,0
13071,13351,50655216,闵行区,菜饭骨头汤,210,快餐简餐,￥11/人,11,1,6.8,6.8,6.8,北沈路申通快递旁,None,,快餐简餐,1,0
13072,13352,48521617,闵行区,快餐,210,快餐简餐,,-1,1,6.8,6.8,6.8,莘庄地铁站,15001253689,,快餐简餐,1,0
13073,13353,22286073,华漕,盛源快餐,210,快餐简餐,,-1,,6.8,6.8,6.8,北翟支路59号(紫薇二村西),15252878866,,快餐简餐,1,
13074,13354,50488136,闵行区,好必来快餐店,210,快餐简餐,,-1,1,6.8,6.8,6.8,广通路66弄3号110室,13052017697,,快餐简餐,1,0
13075,13355,22979281,莘庄,巧手美食,210,快餐简餐,￥10/人,10,3,6.8,6.8,6.8,莘朱路453号,15900840793,,快餐简餐,1,0
13076,13356,20793929,七宝,味美佳快餐,210,快餐简餐,,-1,1,6.8,6.8,6.8,九亭大街282号,None,,快餐简餐,1,0
13077,13357,45502515,闵行区,兄弟快餐厅,210,快餐简餐,,-1,1,6.8,6.8,6.8,夏华路小超市对面,None,,快餐简餐,1,0
13078,13358,27315326,春申地区,一品鮮果業,210,快餐简餐,,-1,,6.8,6.8,6.8,蓮花南路727號,None,,快餐简餐,1,
13079,13359,63714743,闵行区,杜鹃餐饮店,210,快餐简餐,,-1,1,6.8,6.8,6.8,沈杜公路3237号附近,02164114834,,快餐简餐,1,0
13080,13360,2479651,春申地区,肯德基,210,快餐简餐,￥29/人,29,163,6.8,6.7,6.6,None,02154379317                     ,,快餐简餐,1,2
13081,13361,20639958,虹桥镇,汉堡王,210,快餐简餐,￥30/人,30,,7,7,6.5,虹桥高铁站出发层3F-东2,18101811491,,快餐简餐,1,
13082,13362,60603404,闵行区,铭顶大饭堂,210,快餐简餐,,-1,,6.9,6.9,6.9,虹桥镇虹中路388弄16号17幢108室,15001937623,,快餐简餐,1,
13083,13363,40534891,闵行区,黄焖鸡米饭,210,快餐简餐,￥18/人,18,,6.9,6.9,6.9,中谊路525号（华友农副产品市场）东1号,13311996575,,快餐简餐,1,
13084,13364,66527654,闵行区,芝根芝底,210,快餐简餐,￥27/人,27,,6.9,6.8,6.6,江文路欧润发1楼,02134788120,,快餐简餐,1,
13085,13365,2542576,浦江镇,瑞得味之都卡,210,快餐简餐,￥40/人,40,185,6.5,6.5,6.6,江月路1800号卜蜂莲花1楼(浦星路口),02134500470,,快餐简餐,1,2
13086,13366,5166006,莘庄,棒约翰比萨,210,快餐简餐,￥59/人,59,194,6.7,6.6,6.5,沪闵路6088号莘庄凯德龙之梦购物中心B2楼(近莘建路),4008887272,,快餐简餐,1,2
13087,13367,24082636,吴泾,汉堡王,210,快餐简餐,￥31/人,31,2,6.7,6.7,6.7,None,-1,,快餐简餐,1,0
13088,13368,2837668,南方商城,心一代,210,快餐简餐,￥17/人,17,86,6.5,6.5,6.5,罗秀路1913号(近一号线莲花路站),02154812991,,快餐简餐,1,1
13089,13369,48012701,吴泾,老北京烤鸭便当,210,快餐简餐,￥10/人,10,,6.9,6.9,6.9,吴泾镇广南路726号1层101室,18217197169,,快餐简餐,1,
13090,13370,62248229,闵行区,靓吃铺,210,快餐简餐,￥45/人,45,4,6.6,6.9,6.9,None,-1,,快餐简餐,1,0
13091,13371,65677655,吴泾,重庆小面,210,快餐简餐,￥16/人,16,2,6.6,7,7.4,永德路227号,13661820031,,快餐简餐,1,0
13092,13372,2450086,万源城/东兰路,凤凰大厦餐厅,210,快餐简餐,￥12/人,12,,6.5,6.5,6.5,古美路1515号凤凰园区19号楼2楼(漕宝路口),None,,快餐简餐,1,
13093,13373,3205246,春申地区,新一代,210,快餐简餐,￥18/人,18,,6.8,6.7,6.6,澜沧路256号(伟业路澜沧路),02154997001,,快餐简餐,1,
13094,13374,3143287,虹桥镇,集集小镇,210,快餐简餐,￥19/人,19,59,6.5,6.6,6.6,吴中路1099号吴中商务大厦内(近万源路),02161210998,,快餐简餐,1,1
13095,13375,24006601,莘庄,黄焖鸡米饭,210,快餐简餐,￥18/人,18,8,6.6,6.5,6.5,水清路286号,13524968082,,快餐简餐,1,0
13096,13376,13739414,浦江镇,肖恩食谱,210,快餐简餐,￥30/人,30,28,6.6,7,6.6,浦申路与江桦路交叉口西北角(近江桦路),02134790300,,快餐简餐,1,0
13097,13377,3154471,莘庄,烫烫工坊,210,快餐简餐,￥19/人,19,64,6.3,6.4,6.3,都市路5001号仲盛世界商城B1楼F08号(近莘庄地铁南广场),None,,快餐简餐,1,1
13098,13378,19227657,浦江镇,八八宝,210,快餐简餐,￥17/人,17,10,6.9,6.9,7,芦恒路128弄-12号,13818948958,,快餐简餐,1,0
13099,13379,2429761,虹桥镇,乐乐旺,210,快餐简餐,￥11/人,11,48,6.6,6.6,6.6,虹中路770号(近延安西路),02164050059,,快餐简餐,1,0
13100,13380,17669787,闵行区,马响咸肉菜饭骨头汤,210,快餐简餐,,-1,1,6.7,6.9,6.5,广南路802,13012874396,,快餐简餐,1,0
13101,13381,1946398,虹桥镇,伊加伊,210,快餐简餐,￥21/人,21,106,6.4,6.3,6.3,吴中路986号(莲花路口),02164012898,,快餐简餐,1,2
13102,13382,19218323,浦江镇,随意点,210,快餐简餐,,-1,8,6.7,7,7.4,None,-1,,快餐简餐,1,0
13103,13383,3182443,春申地区,沧浪亭,210,快餐简餐,￥19/人,19,19,6.5,6.3,6.3,莲花南路1500弄梅陇镇新都会内(近银都路),None,,快餐简餐,1,0
13104,13384,5296572,万源城/东兰路,好米稻,210,快餐简餐,￥16/人,16,,6.7,6.7,6.9,漕宝路1243号1楼(近国美电器),02151707513,,快餐简餐,1,
13105,13385,5214346,莘庄,华必和,210,快餐简餐,￥20/人,20,50,6.6,6.7,6.6,报春路400号(近虹莘路),02164122572,,快餐简餐,1,0
13106,13386,3535411,春申地区,永上客,210,快餐简餐,￥16/人,16,39,6.7,6.8,6.5,澜沧路276号(近伟业路),None,,快餐简餐,1,0
13107,13387,15872504,莘庄,阿桂嫂,210,快餐简餐,￥17/人,17,20,6.7,6.8,6.8,申北路162号(正峰苑门口),15721387740,,快餐简餐,1,0
13108,13388,4224790,南方商城,心一代,210,快餐简餐,￥19/人,19,14,6.4,6.4,6.4,万源路386-388号(近平阳路),02134228835,,快餐简餐,1,0
13109,13389,24336902,闵行区,和家乐1号饭堂,210,快餐简餐,￥25/人,25,5,6.7,7.2,6.9,华漕镇联友路2096号虹桥电商物流港生活园区内,02162965731,,快餐简餐,1,0
13110,13390,22241739,老闵行,锅炉厂有限公司食堂,210,快餐简餐,,-1,8,6.7,6.7,6.8,华宁路250号,02164302391,,快餐简餐,1,0
13111,13391,2292808,老闵行,夏雨阁,210,快餐简餐,￥7/人,7,,6.5,6.4,6.3,东川路500号闵行华师大本科生公寓内(近莲花南路),None,,快餐简餐,1,
13112,13392,58731523,闵行区,小米快跑,210,快餐简餐,￥30/人,30,,6.7,6.7,6.7,罗锦路69号,15802126583,,快餐简餐,1,
13113,13393,5390385,南方商城,都市快客,210,快餐简餐,￥24/人,24,19,6.6,6.6,6.6,古美路530号(启东海鲜人家旁),02131397858,,快餐简餐,1,0
13114,13394,15879342,万源城/东兰路,漕河泾开发区食堂,210,快餐简餐,￥16/人,16,6,6.7,6.7,6.7,古美路1515号19号楼(近漕宝路),None,,快餐简餐,1,0
13115,13395,9041291,万源城/东兰路,金谷香牛肉面,210,快餐简餐,,-1,8,6.7,6.9,6.9,古美路994号,None,,快餐简餐,1,0
13116,13396,18977527,七宝,好实惠健康小厨,210,快餐简餐,,-1,6,6.7,6.4,6.4,汇宝广场一楼(七宝地铁站),13651997223,,快餐简餐,1,0
13117,13397,19161306,老闵行,黄焖鸡米饭金平路店,210,快餐简餐,￥20/人,20,14,6.9,6.8,6.8,金平路358号,None,,快餐简餐,1,0
13118,13398,21370884,七宝,千里香馄饨黄焖鸡米饭七宝店,210,快餐简餐,,-1,6,6.7,6.7,6.7,沪松公路467号(近中春路),13918071310,,快餐简餐,1,0
13119,13399,19221894,虹桥镇,东南亚料理,210,快餐简餐,,-1,2,6.7,6.7,6.5,吴中路465号,02154778523,,快餐简餐,1,0
13120,13400,20927580,南方商城,永上客,210,快餐简餐,￥20/人,20,,6.7,6.7,6.5,平阳路(近万源路),02134505011,,快餐简餐,1,
13121,13401,18006034,虹桥镇,如意馄饨,210,快餐简餐,￥16/人,16,6,6.7,7,7.1,吴中路858号(近虹梅路),02160347576,,快餐简餐,1,0
13122,13402,6831623,七宝,小马哥,210,快餐简餐,￥15/人,15,16,6.7,6.6,6.7,沪松公路-漕宝路3509号汇宝购物广场B1楼,021-13265436,,快餐简餐,1,0
13123,13403,9316568,闵行区,老张饭店,210,快餐简餐,￥47/人,47,28,6.7,6.6,6.5,召稼楼古镇兴东街61号,02134797790,,快餐简餐,1,0
13124,13404,21051396,春申地区,匆忙客,210,快餐简餐,￥19/人,19,,6.7,6.8,6.7,春都路90号,02154477336,,快餐简餐,1,
13125,13405,4690564,七宝,老字号满园春餐厅,210,快餐简餐,,-1,7,6.7,6.6,6.7,None,-1,,快餐简餐,1,0
13126,13406,44176015,闵行区,披萨超,210,快餐简餐,,-1,,6.7,7,7,莘庄春申路77弄3号104,13052252229,,快餐简餐,1,
13127,13407,43962131,闵行区,小样饭吧,210,快餐简餐,,-1,1,6.7,6.7,6.7,莲花路-沪闵路7688号莲花国际广场B1楼,15800988514,,快餐简餐,1,0
13128,13408,19222009,虹梅路,奥利维亚餐馆,210,快餐简餐,,-1,,6.7,6.7,6.7,虹梅路3321弄(银亭路),None,,快餐简餐,1,
13129,13409,4703095,七宝,好大丸茶餐甜品屋,210,快餐简餐,￥22/人,22,20,6.8,6.7,6.7,七莘路3035号七宝商城104-12室(近七宝乐购),02164796007,,快餐简餐,1,0
13130,13410,17733982,闵行区,味之佳中式快餐连锁,210,快餐简餐,￥18/人,18,3,6.7,6.7,6.7,纪翟路1686-58号,15000184005,,快餐简餐,1,0
13131,13411,17670725,老闵行,河南烩面+盖浇饭,210,快餐简餐,,-1,4,6.8,6.7,6.8,沧源路845号,None,,快餐简餐,1,0
13132,13412,17669695,老闵行,台湾便当,210,快餐简餐,￥11/人,11,13,6.7,6.8,6.8,虹梅南路96弄216号,02134536207,,快餐简餐,1,0
13133,13413,41585097,闵行区,九鲤千里香馄饨面馆,210,快餐简餐,,-1,,6.7,6.9,6.9,都市路与金阳路交叉口北,None,,快餐简餐,1,
13134,13414,24648773,华漕,兄弟缘饭莊,210,快餐简餐,,-1,2,6.7,6.7,6.7,二联家园一期91号,18501609293,,快餐简餐,1,0
13135,13415,14990384,莘庄,福建沙县营养美食,210,快餐简餐,￥10/人,10,1,6.8,6.7,6.7,疏影路778号,None,,快餐简餐,1,0
13136,13416,45326976,闵行区,精品牛肉面,210,快餐简餐,￥13/人,13,5,6.7,6.7,6.7,虹莘路快客旁,None,,快餐简餐,1,0
13137,13417,56626604,莘庄,上吉铺黄焖鸡米饭,210,快餐简餐,￥17/人,17,3,6.7,6.5,6.5,莘南路94号,18921806068,,快餐简餐,1,0
13138,13418,4220285,万源城/东兰路,永上客,210,快餐简餐,￥19/人,19,25,6.7,6.7,6.5,龙茗路1782号(近漕宝路),None,,快餐简餐,1,0
13139,13419,17465507,华漕,三江源拉面,210,快餐简餐,￥14/人,14,1,6.6,6.5,6.6,纪高路538号,None,,快餐简餐,1,0
13140,13420,22195820,万源城/东兰路,秦和春,210,快餐简餐,,-1,1,6.9,6.9,6.7,东兰路208号(近莫泰168附楼),None,,快餐简餐,1,0
13141,13421,17671306,虹桥镇,鑫源便当,210,快餐简餐,,-1,,6.7,6.7,6.7,虹桥镇虹中路,None,,快餐简餐,1,
13142,13422,23046611,闵行区,好好味餐厅,210,快餐简餐,,-1,,6.7,6.7,6.7,华美路222号,13391110687,,快餐简餐,1,
13143,13423,17792353,老闵行,好客煲,210,快餐简餐,￥20/人,20,14,6.9,6.8,6.7,兰坪路(近华坪路),None,,快餐简餐,1,0
13144,13424,2423068,虹桥镇,麦当劳（吴中路(凯科大厦)）,210,快餐简餐,￥23/人,23,,6.7,6.7,6.4,吴中路1218号,02164060700,,快餐简餐,1,
13145,13425,5526911,龙柏地区,麦当劳,210,快餐简餐,￥17/人,17,,6.7,6.8,6.4,虹井路288号,02134977291,,快餐简餐,1,
13146,13426,65889082,闵行区,汉霸汉堡,210,快餐简餐,￥20/人,20,2,7.2,7.2,7.2,古美街道东兰路288号1-123,13921007212,,快餐简餐,1,0
13147,13427,48651679,闵行区,山里小炒,210,快餐简餐,,-1,,6.1,6.5,6.5,三鲁公路3059号,13764909002,,快餐简餐,1,
13148,13428,18421587,春申地区,虹桥新天地员工餐厅,210,快餐简餐,￥15/人,15,12,6.5,6.6,6.5,苏虹路89号虹桥天地广场地下商业街(近虹桥),None,,快餐简餐,1,0
13149,13429,58605165,闵行区,肯德基,210,快餐简餐,￥28/人,28,,6.7,6.7,6.6,沪闵路6088号,02134685201,,快餐简餐,1,
13150,13430,23454682,浦江镇,蓝家小厨,210,快餐简餐,￥15/人,15,,6.7,6.6,6.9,召楼路2372号夏威夷广场3号楼(香蔓丽儿美容沙龙旁),02154807567,,快餐简餐,1,
13151,13431,67772615,闵行区,小弄堂,210,快餐简餐,￥51/人,51,8,6.6,6.7,6.2,上海虹桥机场二航站内,15721000311,,快餐简餐,1,0
